feature_set,recall,precision,threshold
Conventional + AlphaEarth Embeddings,0.9980106100795756,0.5048641395504864,0.0230115991156742
Conventional + AlphaEarth Embeddings,0.9980106100795756,0.5050335570469798,0.023019129526448
Conventional + AlphaEarth Embeddings,0.9980106100795756,0.5052030882846593,0.0230314392330403
Conventional + AlphaEarth Embeddings,0.9980106100795756,0.5053727333781061,0.0230487576523626
Conventional + AlphaEarth Embeddings,0.9980106100795756,0.5055424924420557,0.0230629968222492
Conventional + AlphaEarth Embeddings,0.9980106100795756,0.5057123655913979,0.0230650418461843
Conventional + AlphaEarth Embeddings,0.9980106100795756,0.5058823529411764,0.0230656549160794
Conventional + AlphaEarth Embeddings,0.9980106100795756,0.5060524546065904,0.0230795580761997
Conventional + AlphaEarth Embeddings,0.9980106100795756,0.5062226707029936,0.0230945556311954
Conventional + AlphaEarth Embeddings,0.9980106100795756,0.506393001345895,0.023128594337681
Conventional + AlphaEarth Embeddings,0.9980106100795756,0.5065634466509593,0.0231364781279049
Conventional + AlphaEarth Embeddings,0.9980106100795756,0.5067340067340067,0.0231459417009717
Conventional + AlphaEarth Embeddings,0.9980106100795756,0.5069046817110138,0.0231464515465137
Conventional + AlphaEarth Embeddings,0.9980106100795756,0.5070754716981132,0.023175120343339
Conventional + AlphaEarth Embeddings,0.9980106100795756,0.5072463768115942,0.0231764050760309
Conventional + AlphaEarth Embeddings,0.9980106100795756,0.5074173971679029,0.0231770556540147
Conventional + AlphaEarth Embeddings,0.9980106100795756,0.5075885328836425,0.0231826605725677
Conventional + AlphaEarth Embeddings,0.9980106100795756,0.5077597840755735,0.0231890280077717
Conventional + AlphaEarth Embeddings,0.9980106100795756,0.5079311508606142,0.0231900012963348
Conventional + AlphaEarth Embeddings,0.9980106100795756,0.5081026333558406,0.0232085430422183
Conventional + AlphaEarth Embeddings,0.9980106100795756,0.508274231678487,0.023231438560651
Conventional + AlphaEarth Embeddings,0.9980106100795756,0.5084459459459459,0.0232318220625299
Conventional + AlphaEarth Embeddings,0.9980106100795756,0.5086177762757689,0.0232333137760365
Conventional + AlphaEarth Embeddings,0.9980106100795756,0.508789722785666,0.0232347993575514
Conventional + AlphaEarth Embeddings,0.9980106100795756,0.5089617855935069,0.0232630070222396
Conventional + AlphaEarth Embeddings,0.9980106100795756,0.5091339648173207,0.0232744524025268
Conventional + AlphaEarth Embeddings,0.9980106100795756,0.5093062605752962,0.0232790116588264
Conventional + AlphaEarth Embeddings,0.9980106100795756,0.509478672985782,0.0232808010669645
Conventional + AlphaEarth Embeddings,0.9980106100795756,0.5096512021672875,0.0232880617218818
Conventional + AlphaEarth Embeddings,0.9980106100795756,0.5098238482384824,0.0232890884597266
Conventional + AlphaEarth Embeddings,0.9980106100795756,0.5099966113181972,0.0232938626683279
Conventional + AlphaEarth Embeddings,0.9980106100795756,0.5101694915254237,0.0233214866840326
Conventional + AlphaEarth Embeddings,0.9980106100795756,0.510342488979315,0.0233348261204215
Conventional + AlphaEarth Embeddings,0.9980106100795756,0.5105156037991859,0.0233478682996705
Conventional + AlphaEarth Embeddings,0.9980106100795756,0.5106888361045131,0.0233581838558947
Conventional + AlphaEarth Embeddings,0.9980106100795756,0.5108621860149355,0.0233657530455657
Conventional + AlphaEarth Embeddings,0.9980106100795756,0.5110356536502547,0.0233709316630024
Conventional + AlphaEarth Embeddings,0.9980106100795756,0.5112092391304348,0.0233889528270069
Conventional + AlphaEarth Embeddings,0.9980106100795756,0.5113829425756031,0.0233977726486748
Conventional + AlphaEarth Embeddings,0.9980106100795756,0.5115567641060503,0.0234017351947374
Conventional + AlphaEarth Embeddings,0.9980106100795756,0.5117307038422305,0.0234329679484209
Conventional + AlphaEarth Embeddings,0.9980106100795756,0.5119047619047619,0.0234358146944518
Conventional + AlphaEarth Embeddings,0.9980106100795756,0.5120789384144266,0.0234548641533626
Conventional + AlphaEarth Embeddings,0.9980106100795756,0.5122532334921716,0.0234677783474136
Conventional + AlphaEarth Embeddings,0.9980106100795756,0.5124276472591079,0.0234808182073144
Conventional + AlphaEarth Embeddings,0.9980106100795756,0.5126021798365122,0.0235039684292915
Conventional + AlphaEarth Embeddings,0.9980106100795756,0.5127768313458262,0.0235071459485438
Conventional + AlphaEarth Embeddings,0.9980106100795756,0.5129516019086571,0.0235193167761349
Conventional + AlphaEarth Embeddings,0.9980106100795756,0.513126491646778,0.0235321039591491
Conventional + AlphaEarth Embeddings,0.9980106100795756,0.5133015006821282,0.0235410202660427
Conventional + AlphaEarth Embeddings,0.9980106100795756,0.5134766291368134,0.0235418028441838
Conventional + AlphaEarth Embeddings,0.9980106100795756,0.5136518771331058,0.0235483653779505
Conventional + AlphaEarth Embeddings,0.9980106100795756,0.5138272447934449,0.0235528082921695
Conventional + AlphaEarth Embeddings,0.9980106100795756,0.5140027322404371,0.0235646746525765
Conventional + AlphaEarth Embeddings,0.9980106100795756,0.5141783395968569,0.0235650464858414
Conventional + AlphaEarth Embeddings,0.9980106100795756,0.5143540669856459,0.0235899876424795
Conventional + AlphaEarth Embeddings,0.9980106100795756,0.5145299145299145,0.0235903453365968
Conventional + AlphaEarth Embeddings,0.9980106100795756,0.5147058823529411,0.0235923590374266
Conventional + AlphaEarth Embeddings,0.9980106100795756,0.5148819705781731,0.023592839634895
Conventional + AlphaEarth Embeddings,0.9980106100795756,0.5150581793292266,0.0235994656309403
Conventional + AlphaEarth Embeddings,0.9980106100795756,0.5152345087298871,0.0236068232516911
Conventional + AlphaEarth Embeddings,0.9980106100795756,0.5154109589041096,0.0236176999938305
Conventional + AlphaEarth Embeddings,0.9980106100795756,0.5155875299760192,0.0236360640752191
Conventional + AlphaEarth Embeddings,0.9980106100795756,0.5157642220699109,0.0236388957995253
Conventional + AlphaEarth Embeddings,0.9980106100795756,0.5159410353102503,0.0236403920519857
Conventional + AlphaEarth Embeddings,0.9980106100795756,0.5161179698216736,0.0236606187391615
Conventional + AlphaEarth Embeddings,0.9980106100795756,0.516295025728988,0.0236614135351493
Conventional + AlphaEarth Embeddings,0.9980106100795756,0.5164722031571722,0.023678731889965
Conventional + AlphaEarth Embeddings,0.9980106100795756,0.5166495022313766,0.0237160692777273
Conventional + AlphaEarth Embeddings,0.996684350132626,0.5163174166952937,0.0237242840857089
Conventional + AlphaEarth Embeddings,0.996684350132626,0.5164948453608248,0.0237333026988015
Conventional + AlphaEarth Embeddings,0.996684350132626,0.5166723960123754,0.0237353252605866
Conventional + AlphaEarth Embeddings,0.996684350132626,0.5168500687757909,0.0237434460291659
Conventional + AlphaEarth Embeddings,0.996684350132626,0.5170278637770898,0.0237435746904871
Conventional + AlphaEarth Embeddings,0.996684350132626,0.5172057811424638,0.0237688348559679
Conventional + AlphaEarth Embeddings,0.996684350132626,0.5173838209982788,0.0237698850499475
Conventional + AlphaEarth Embeddings,0.996684350132626,0.5175619834710744,0.0238015573471927
Conventional + AlphaEarth Embeddings,0.996684350132626,0.5177402686875646,0.0238114209610106
Conventional + AlphaEarth Embeddings,0.996684350132626,0.5179186767746382,0.0238470692449097
Conventional + AlphaEarth Embeddings,0.996684350132626,0.5180972078593589,0.0238774800578844
Conventional + AlphaEarth Embeddings,0.996684350132626,0.5182758620689655,0.0238784479958312
Conventional + AlphaEarth Embeddings,0.996684350132626,0.5184546395308727,0.0238917886573558
Conventional + AlphaEarth Embeddings,0.996684350132626,0.5186335403726708,0.0238918219776422
Conventional + AlphaEarth Embeddings,0.996684350132626,0.5188125647221263,0.023896726844413
Conventional + AlphaEarth Embeddings,0.996684350132626,0.5189917127071824,0.0239214497114644
Conventional + AlphaEarth Embeddings,0.996684350132626,0.5191709844559586,0.0239546107008573
Conventional + AlphaEarth Embeddings,0.996684350132626,0.5193503800967519,0.0239753111720134
Conventional + AlphaEarth Embeddings,0.996684350132626,0.5195298997580367,0.0239916388013097
Conventional + AlphaEarth Embeddings,0.996684350132626,0.5197095435684648,0.0240045384096188
Conventional + AlphaEarth Embeddings,0.996684350132626,0.5198893116568661,0.0240534398769748
Conventional + AlphaEarth Embeddings,0.996684350132626,0.5200692041522491,0.0240651475142114
Conventional + AlphaEarth Embeddings,0.996684350132626,0.5202492211838006,0.0240780118534907
Conventional + AlphaEarth Embeddings,0.996684350132626,0.5204293628808865,0.0240785472766186
Conventional + AlphaEarth Embeddings,0.996684350132626,0.5206096293730517,0.024078837904469
Conventional + AlphaEarth Embeddings,0.996684350132626,0.5207900207900208,0.0240845600209133
Conventional + AlphaEarth Embeddings,0.996684350132626,0.5209705372616984,0.0240846472433123
Conventional + AlphaEarth Embeddings,0.996684350132626,0.5211511789181692,0.0240937107155167
Conventional + AlphaEarth Embeddings,0.996684350132626,0.5213319458896982,0.024121083090719
Conventional + AlphaEarth Embeddings,0.996684350132626,0.5215128383067315,0.0241315446775427
Conventional + AlphaEarth Embeddings,0.996684350132626,0.5216938562998958,0.0241563526439297
Conventional + AlphaEarth Embeddings,0.996684350132626,0.521875,0.0241633495014141
Conventional + AlphaEarth Embeddings,0.996684350132626,0.5220562695380341,0.0241633944357832
Conventional + AlphaEarth Embeddings,0.996684350132626,0.5222376650451702,0.0241647822624208
Conventional + AlphaEarth Embeddings,0.996684350132626,0.5224191866527633,0.0241662543712799
Conventional + AlphaEarth Embeddings,0.996684350132626,0.5226008344923505,0.0241721166150482
Conventional + AlphaEarth Embeddings,0.996684350132626,0.5227826086956522,0.0241759771787978
Conventional + AlphaEarth Embeddings,0.996684350132626,0.5229645093945721,0.024180426447937
Conventional + AlphaEarth Embeddings,0.996684350132626,0.5231465367211974,0.0242220637530684
Conventional + AlphaEarth Embeddings,0.996684350132626,0.5233286908077994,0.0242232952658938
Conventional + AlphaEarth Embeddings,0.996684350132626,0.5235109717868338,0.0242371619797414
Conventional + AlphaEarth Embeddings,0.996684350132626,0.5236933797909408,0.0242379218422755
Conventional + AlphaEarth Embeddings,0.996684350132626,0.5238759149529453,0.0242582041706402
Conventional + AlphaEarth Embeddings,0.996684350132626,0.5240585774058577,0.0243075974883973
Conventional + AlphaEarth Embeddings,0.996684350132626,0.5242413672828741,0.024310744485228
Conventional + AlphaEarth Embeddings,0.996684350132626,0.5244242847173761,0.0243114558547368
Conventional + AlphaEarth Embeddings,0.996684350132626,0.5246073298429319,0.0243318605144885
Conventional + AlphaEarth Embeddings,0.996684350132626,0.5247905027932961,0.0243431528032302
Conventional + AlphaEarth Embeddings,0.996684350132626,0.5249738037024101,0.024358734647669
Conventional + AlphaEarth Embeddings,0.996684350132626,0.5251572327044025,0.0243699168131712
Conventional + AlphaEarth Embeddings,0.996684350132626,0.5253407899335897,0.0243704883352351
Conventional + AlphaEarth Embeddings,0.996684350132626,0.5255244755244756,0.0243959292755419
Conventional + AlphaEarth Embeddings,0.996684350132626,0.5257082896117523,0.0244071494765229
Conventional + AlphaEarth Embeddings,0.996684350132626,0.5258922323303009,0.0244100528504646
Conventional + AlphaEarth Embeddings,0.996684350132626,0.5260763038151908,0.0244256521844521
Conventional + AlphaEarth Embeddings,0.996684350132626,0.5262605042016807,0.024440174242845
Conventional + AlphaEarth Embeddings,0.996684350132626,0.5264448336252189,0.0244480018920944
Conventional + AlphaEarth Embeddings,0.996684350132626,0.5266292922214436,0.0244490704341829
Conventional + AlphaEarth Embeddings,0.996684350132626,0.526813880126183,0.0244575592626181
Conventional + AlphaEarth Embeddings,0.996684350132626,0.5269985974754559,0.0244589310107658
Conventional + AlphaEarth Embeddings,0.996684350132626,0.5271834444054717,0.024461154449801
Conventional + AlphaEarth Embeddings,0.996684350132626,0.5273684210526316,0.0244713389432796
Conventional + AlphaEarth Embeddings,0.996684350132626,0.5275535275535276,0.0244723059451489
Conventional + AlphaEarth Embeddings,0.996684350132626,0.5277387640449438,0.0244911851132356
Conventional + AlphaEarth Embeddings,0.996684350132626,0.5279241306638567,0.0245030447255702
Conventional + AlphaEarth Embeddings,0.996684350132626,0.528109627547435,0.0245076379673187
Conventional + AlphaEarth Embeddings,0.996684350132626,0.5282952548330404,0.0245085410963689
Conventional + AlphaEarth Embeddings,0.996684350132626,0.5284810126582279,0.0245094036816214
Conventional + AlphaEarth Embeddings,0.996684350132626,0.5286669011607457,0.0245175604096083
Conventional + AlphaEarth Embeddings,0.996684350132626,0.5288529204785363,0.0245283824826097
Conventional + AlphaEarth Embeddings,0.996684350132626,0.529039070749736,0.0245321491882628
Conventional + AlphaEarth Embeddings,0.996684350132626,0.5292253521126761,0.024539755580969
Conventional + AlphaEarth Embeddings,0.996684350132626,0.5294117647058824,0.024541589285335
Conventional + AlphaEarth Embeddings,0.996684350132626,0.5295983086680761,0.024548263397798
Conventional + AlphaEarth Embeddings,0.996684350132626,0.5297849841381741,0.0245498832208791
Conventional + AlphaEarth Embeddings,0.996684350132626,0.5299717912552891,0.0245500254112131
Conventional + AlphaEarth Embeddings,0.996684350132626,0.5301587301587302,0.0245525126926882
Conventional + AlphaEarth Embeddings,0.996684350132626,0.5303458009880028,0.02455254592846
Conventional + AlphaEarth Embeddings,0.996684350132626,0.5305330038828098,0.024555643210348
Conventional + AlphaEarth Embeddings,0.996684350132626,0.5307203389830508,0.0245657902119727
Conventional + AlphaEarth Embeddings,0.996684350132626,0.5309078064288237,0.0245949122658238
Conventional + AlphaEarth Embeddings,0.996684350132626,0.5310954063604241,0.024596679781534
Conventional + AlphaEarth Embeddings,0.9960212201591512,0.5309296571226582,0.0246410330821236
Conventional + AlphaEarth Embeddings,0.9960212201591512,0.5311173974540311,0.0246463371583876
Conventional + AlphaEarth Embeddings,0.9960212201591512,0.5313052706048815,0.0246544841485254
Conventional + AlphaEarth Embeddings,0.9960212201591512,0.5314932767162066,0.0246547635739318
Conventional + AlphaEarth Embeddings,0.9960212201591512,0.5316814159292036,0.0246796830930454
Conventional + AlphaEarth Embeddings,0.9960212201591512,0.5318696883852692,0.0246978297076441
Conventional + AlphaEarth Embeddings,0.9960212201591512,0.5320580942260007,0.0247000784399237
Conventional + AlphaEarth Embeddings,0.9960212201591512,0.5322466335931963,0.0247135407131298
Conventional + AlphaEarth Embeddings,0.9960212201591512,0.532435306628855,0.0247426752829953
Conventional + AlphaEarth Embeddings,0.9960212201591512,0.5326241134751774,0.0247461572246262
Conventional + AlphaEarth Embeddings,0.9953580901856764,0.5324583185526782,0.024757600491702
Conventional + AlphaEarth Embeddings,0.9953580901856764,0.5326472675656494,0.0247672767032424
Conventional + AlphaEarth Embeddings,0.9953580901856764,0.5328363507277245,0.0247709691437922
Conventional + AlphaEarth Embeddings,0.9953580901856764,0.5330255681818182,0.02480101623836
Conventional + AlphaEarth Embeddings,0.9953580901856764,0.533214920071048,0.0248027094776922
Conventional + AlphaEarth Embeddings,0.9953580901856764,0.5334044065387349,0.0248037648235341
Conventional + AlphaEarth Embeddings,0.9953580901856764,0.5335940277284038,0.024812730382251
Conventional + AlphaEarth Embeddings,0.9953580901856764,0.5337837837837838,0.0248144589556126
Conventional + AlphaEarth Embeddings,0.9953580901856764,0.5339736748488082,0.0248207468781389
Conventional + AlphaEarth Embeddings,0.9953580901856764,0.5341637010676157,0.0248497148705812
Conventional + AlphaEarth Embeddings,0.9953580901856764,0.5343538625845496,0.0248779088156599
Conventional + AlphaEarth Embeddings,0.9953580901856764,0.5345441595441596,0.024880066039321
Conventional + AlphaEarth Embeddings,0.9953580901856764,0.5347345920912006,0.0248945246080594
Conventional + AlphaEarth Embeddings,0.9953580901856764,0.5349251603706343,0.0249014588978792
Conventional + AlphaEarth Embeddings,0.9953580901856764,0.5351158645276293,0.0249158267973983
Conventional + AlphaEarth Embeddings,0.9953580901856764,0.5353067047075606,0.0249219837088445
Conventional + AlphaEarth Embeddings,0.9953580901856764,0.5354976810560114,0.0249247075928576
Conventional + AlphaEarth Embeddings,0.9953580901856764,0.5356887937187723,0.024938944845888
Conventional + AlphaEarth Embeddings,0.9953580901856764,0.5358800428418422,0.0249472491518749
