feature_set,model,curve,x,y,threshold
conventional_reduced,stacked_l2_logistic,roc,0.02101769911504425,0.15119363395225463,0.9149666106223181
conventional_reduced,stacked_l2_logistic,roc,0.02101769911504425,0.15318302387267904,0.91346446620699
conventional_reduced,stacked_l2_logistic,roc,0.02157079646017699,0.15318302387267904,0.9132111126096772
conventional_reduced,stacked_l2_logistic,roc,0.02157079646017699,0.16047745358090185,0.9095772501795378
conventional_reduced,stacked_l2_logistic,roc,0.022123893805309734,0.16047745358090185,0.9094201052139556
conventional_reduced,stacked_l2_logistic,roc,0.022123893805309734,0.16180371352785147,0.9093067464381203
conventional_reduced,stacked_l2_logistic,roc,0.02267699115044248,0.16180371352785147,0.9092746736562033
conventional_reduced,stacked_l2_logistic,roc,0.02267699115044248,0.16445623342175067,0.908911498788161
conventional_reduced,stacked_l2_logistic,roc,0.023230088495575223,0.16445623342175067,0.9088578311430247
conventional_reduced,stacked_l2_logistic,roc,0.023230088495575223,0.16578249336870027,0.9079640552040013
conventional_reduced,stacked_l2_logistic,roc,0.023783185840707963,0.16578249336870027,0.9077234045155785
conventional_reduced,stacked_l2_logistic,roc,0.023783185840707963,0.16710875331564987,0.9074045967466776
conventional_reduced,stacked_l2_logistic,roc,0.023783185840707963,0.16976127320954906,0.9071029216844834
conventional_reduced,stacked_l2_logistic,roc,0.023783185840707963,0.17374005305039789,0.905589276539265
conventional_reduced,stacked_l2_logistic,roc,0.024336283185840708,0.17374005305039789,0.9048681911069811
conventional_reduced,stacked_l2_logistic,roc,0.024336283185840708,0.17506631299734748,0.9042220776394349
conventional_reduced,stacked_l2_logistic,roc,0.024336283185840708,0.17572944297082227,0.9041739073900423
conventional_reduced,stacked_l2_logistic,roc,0.024889380530973452,0.17572944297082227,0.9040990763612377
conventional_reduced,stacked_l2_logistic,roc,0.024889380530973452,0.1783819628647215,0.9030160825535714
conventional_reduced,stacked_l2_logistic,roc,0.025442477876106196,0.1783819628647215,0.9027741590739361
conventional_reduced,stacked_l2_logistic,roc,0.025442477876106196,0.1810344827586207,0.9010950727088519
conventional_reduced,stacked_l2_logistic,roc,0.02654867256637168,0.1810344827586207,0.8994634764488102
conventional_reduced,stacked_l2_logistic,roc,0.02654867256637168,0.1843501326259947,0.8991212288259942
conventional_reduced,stacked_l2_logistic,roc,0.02654867256637168,0.1856763925729443,0.89825568767187
conventional_reduced,stacked_l2_logistic,roc,0.02654867256637168,0.1883289124668435,0.8973050142963381
conventional_reduced,stacked_l2_logistic,roc,0.02654867256637168,0.1896551724137931,0.8966499919337587
