feature_set,model,curve,x,y,threshold
conventional_v3,stacked_l2_logistic,roc,0.0459070796460177,0.7824933687002652,0.7506931504187492
conventional_v3,stacked_l2_logistic,roc,0.0459070796460177,0.7838196286472149,0.7487096433458822
conventional_v3,stacked_l2_logistic,roc,0.046460176991150445,0.7838196286472149,0.7486908290315156
conventional_v3,stacked_l2_logistic,roc,0.046460176991150445,0.7851458885941645,0.7469489161615086
conventional_v3,stacked_l2_logistic,roc,0.04701327433628318,0.7851458885941645,0.7463511367868542
conventional_v3,stacked_l2_logistic,roc,0.04701327433628318,0.7891246684350133,0.7364667501320117
conventional_v3,stacked_l2_logistic,roc,0.04756637168141593,0.7891246684350133,0.7356846380197869
conventional_v3,stacked_l2_logistic,roc,0.04756637168141593,0.7904509283819628,0.7315975813942289
conventional_v3,stacked_l2_logistic,roc,0.04811946902654867,0.7904509283819628,0.7284284645452876
conventional_v3,stacked_l2_logistic,roc,0.04811946902654867,0.7937665782493368,0.7230752118287876
conventional_v3,stacked_l2_logistic,roc,0.048672566371681415,0.7937665782493368,0.7213415641489312
